,tweetid,userid,user_display_name,user_screen_name,user_reported_location,user_profile_description,user_profile_url,follower_count,following_count,account_creation_date,account_language,tweet_language,tweet_text,tweet_time,tweet_client_name,in_reply_to_userid,in_reply_to_tweetid,quoted_tweet_tweetid,is_retweet,retweet_userid,retweet_tweetid,latitude,longitude,quote_count,reply_count,like_count,retweet_count,hashtags,urls,user_mentions
291535,832323703341985794,ckwfhzYYDgvysAwS3FjSb9si1zrfXzk3Gj1ClhQLGc=,ckwfhzYYDgvysAwS3FjSb9si1zrfXzk3Gj1ClhQLGc=,ckwfhzYYDgvysAwS3FjSb9si1zrfXzk3Gj1ClhQLGc=,,,,23,87,2016-05-01,ru,en,RT @AwesomePhotos19: Come and see more photos on my Facebook group - https://t.co/rCM1Ue6ZXc #Photographs #Nature #Aircraft #Architecture h…,2017-02-16 20:20:00,Twitter for iPhone,,,,True,,8.322880184803901e+17,absent,absent,0,0,0,0,"['Photographs', 'Nature', 'Aircraft', 'Architecture']",['http://goo.gl/NWQyhB'],['734024189766717440']
291536,1191687521975111680,aMsKfBOX3mB8QkivUJcKCnKMIyyY6DlNcxPHf1DoWJY=,aMsKfBOX3mB8QkivUJcKCnKMIyyY6DlNcxPHf1DoWJY=,aMsKfBOX3mB8QkivUJcKCnKMIyyY6DlNcxPHf1DoWJY=,,,,10,97,2015-05-28,ru,en,"RT @ChampionsLeague: 🚀 A @Juninhope08 special on this day in 2003! 🤯

Who's your all-time favourite set-piece master? 🤔

#UCL https://t.co/…",2019-11-05 12:03:00,Twitter Web App,,,,True,,1.1916693555762545e+18,absent,absent,0,0,0,0,['UCL'],[],"['627673190', '198861212']"
291537,1172496158633144324,aMsKfBOX3mB8QkivUJcKCnKMIyyY6DlNcxPHf1DoWJY=,aMsKfBOX3mB8QkivUJcKCnKMIyyY6DlNcxPHf1DoWJY=,aMsKfBOX3mB8QkivUJcKCnKMIyyY6DlNcxPHf1DoWJY=,,,,10,97,2015-05-28,ru,en,"RT @ChampionsLeague: 😎 The definition of a nutmeg...

🌍 What do you call this skill where you are? 

#UCL https://t.co/BDtNtEsr6L",2019-09-13 13:04:00,Twitter Web App,,,,True,,1.172148735763243e+18,absent,absent,0,0,0,0,['UCL'],[],['627673190']
291538,1178340655422148608,aMsKfBOX3mB8QkivUJcKCnKMIyyY6DlNcxPHf1DoWJY=,aMsKfBOX3mB8QkivUJcKCnKMIyyY6DlNcxPHf1DoWJY=,aMsKfBOX3mB8QkivUJcKCnKMIyyY6DlNcxPHf1DoWJY=,,,,10,97,2015-05-28,ru,en,"RT @ChampionsLeague: ⚪️🔴⚪️ Johan Cruyff: ""Footballers from the street are more important than trained coaches."" 

#UCL | @AFCAjax https://t…",2019-09-29 16:07:00,Twitter Web App,,,,True,,1.1775532987711283e+18,absent,absent,0,0,0,0,['UCL'],[],"['627673190', '153000691']"
291539,1187014667698225152,aMsKfBOX3mB8QkivUJcKCnKMIyyY6DlNcxPHf1DoWJY=,aMsKfBOX3mB8QkivUJcKCnKMIyyY6DlNcxPHf1DoWJY=,aMsKfBOX3mB8QkivUJcKCnKMIyyY6DlNcxPHf1DoWJY=,,,,10,97,2015-05-28,ru,en,"RT @ChampionsLeague: Zlatan helped himself to FOUR goals at Anderlecht 6 years ago today! 💪

Including this outrageous strike! 💥

#UCL http…",2019-10-23 14:35:00,Twitter Web App,,,,True,,1.186941310323843e+18,absent,absent,0,0,0,0,['UCL'],[],['627673190']
291540,1195730654119546881,aMsKfBOX3mB8QkivUJcKCnKMIyyY6DlNcxPHf1DoWJY=,aMsKfBOX3mB8QkivUJcKCnKMIyyY6DlNcxPHf1DoWJY=,aMsKfBOX3mB8QkivUJcKCnKMIyyY6DlNcxPHf1DoWJY=,,,,10,97,2015-05-28,ru,en,"RT @ChampionsLeague: 🎁🎉 Paul Scholes 🎉🎁

#UCL winner 🏆 
Manchester United legend✅ 

👕1⃣2⃣4⃣
⚽️2⃣4⃣

@ManUtd | #HBD https://t.co/WjzZSjSABg",2019-11-16 15:49:00,Twitter Web App,,,,True,,1.1957107992952545e+18,absent,absent,0,0,0,0,"['UCL', 'HBD']",[],"['627673190', '558797310']"
291541,1186696375859339264,aMsKfBOX3mB8QkivUJcKCnKMIyyY6DlNcxPHf1DoWJY=,aMsKfBOX3mB8QkivUJcKCnKMIyyY6DlNcxPHf1DoWJY=,aMsKfBOX3mB8QkivUJcKCnKMIyyY6DlNcxPHf1DoWJY=,,,,10,97,2015-05-28,ru,en,"RT @ChampionsLeague: 💛⚽️ Emmanuel Eboué
❤️⚽️ Wesley Sneijder
💛⚽️ Didier Drogba

😮 Galatasaray beat Real Madrid in Istanbul in 2013
🤔 Who''l…",2019-10-22 17:30:00,Twitter Web App,,,,True,,1.1866472614654484e+18,absent,absent,0,0,0,0,[],[],['627673190']
291542,610404610503782401,y9y3yi0N5xzgZmmyXqbaSz1+mD24h6CDX9HTkY91qkg=,y9y3yi0N5xzgZmmyXqbaSz1+mD24h6CDX9HTkY91qkg=,y9y3yi0N5xzgZmmyXqbaSz1+mD24h6CDX9HTkY91qkg=,,,,6,103,2015-06-01,ru,en,"RT @ChampionsLeague: Happy birthday, @FCBayernEN legend Oliver Kahn! #UCL http://t.co/bVpoWc6uRm",2015-06-15 11:12:00,Twitter Web Client,,,,True,,6.103824772999905e+17,absent,absent,0,0,0,0,['UCL'],[],"['627673190', '2152685876']"
291543,1181540515684261888,A+CkaKFBnbhWbjRAh7RZ5w+pjns8b1KXCDWIJMyBzq4=,A+CkaKFBnbhWbjRAh7RZ5w+pjns8b1KXCDWIJMyBzq4=,A+CkaKFBnbhWbjRAh7RZ5w+pjns8b1KXCDWIJMyBzq4=,,,,2,54,2018-09-26,ru,en,RT @PoorlyFluff: wHy hE doiNg tHat? https://t.co/PydQc6ce9M,2019-10-08 12:03:00,Twitter Web App,,,,True,,1.1811436715691745e+18,absent,absent,0,0,0,0,[],[],['2769266558']
291550,1202993267790565377,aMsKfBOX3mB8QkivUJcKCnKMIyyY6DlNcxPHf1DoWJY=,aMsKfBOX3mB8QkivUJcKCnKMIyyY6DlNcxPHf1DoWJY=,aMsKfBOX3mB8QkivUJcKCnKMIyyY6DlNcxPHf1DoWJY=,,,,10,97,2015-05-28,ru,en,"RT @ChampionsLeague: Which is the best Camp Nou goal you've ever seen? 🤔⁣
⁣
The pass 🥰⁣
The finish 🥰⁣
⁣
#UCL https://t.co/FJdmaXNbbQ",2019-12-06 16:48:00,Twitter Web App,,,,True,,1.2029798998515794e+18,absent,absent,0,0,0,0,['UCL'],[],['627673190']
291551,1170356818197057540,aMsKfBOX3mB8QkivUJcKCnKMIyyY6DlNcxPHf1DoWJY=,aMsKfBOX3mB8QkivUJcKCnKMIyyY6DlNcxPHf1DoWJY=,aMsKfBOX3mB8QkivUJcKCnKMIyyY6DlNcxPHf1DoWJY=,,,,10,97,2015-05-28,ru,en,"RT @ChampionsLeague: Happy retirement, three-time #UCL winner @setoo9! 🏆🏆🏆 https://t.co/B8Lj60bPss",2019-09-07 15:23:00,Twitter Web App,,,,True,,1.170317061379285e+18,absent,absent,0,0,0,0,['UCL'],[],"['627673190', '1334928384']"
291554,1199001411532537860,aMsKfBOX3mB8QkivUJcKCnKMIyyY6DlNcxPHf1DoWJY=,aMsKfBOX3mB8QkivUJcKCnKMIyyY6DlNcxPHf1DoWJY=,aMsKfBOX3mB8QkivUJcKCnKMIyyY6DlNcxPHf1DoWJY=,,,,10,97,2015-05-28,ru,en,"RT @ChampionsLeague: 🥳 ¡Feliz cumpleaños, @XabiAlonso! 

Where did he play his best football? 🤷‍♂️

#UCL https://t.co/6cQ7KbM6Ic",2019-11-25 16:26:00,Twitter Web App,,,,True,,1.198919078733394e+18,absent,absent,0,0,0,0,['UCL'],[],"['627673190', '183387449']"
291555,1176154484059320321,aMsKfBOX3mB8QkivUJcKCnKMIyyY6DlNcxPHf1DoWJY=,aMsKfBOX3mB8QkivUJcKCnKMIyyY6DlNcxPHf1DoWJY=,aMsKfBOX3mB8QkivUJcKCnKMIyyY6DlNcxPHf1DoWJY=,,,,10,97,2015-05-28,ru,en,"RT @ChampionsLeague: 🇦🇷 #LeoMessi 
🇵🇹 #CristianoRonaldo 
🇳🇱 #VirgilVanDijk 
 
Three #UCL superstars vying for #TheBest FIFA Men's Player. W…",2019-09-23 15:20:00,Twitter Web App,,,,True,,1.176146251504599e+18,absent,absent,0,0,0,0,"['LeoMessi', 'CristianoRonaldo', 'VirgilVanDijk', 'UCL', 'TheBest']",[],['627673190']
291557,1157282743019085824,aMsKfBOX3mB8QkivUJcKCnKMIyyY6DlNcxPHf1DoWJY=,aMsKfBOX3mB8QkivUJcKCnKMIyyY6DlNcxPHf1DoWJY=,aMsKfBOX3mB8QkivUJcKCnKMIyyY6DlNcxPHf1DoWJY=,,,,10,97,2015-05-28,ru,en,"RT @ChampionsLeague: Imagine if he had finished it off 😱

Still 🔥 from Adriano 😍

#UCL #FlashbackFriday https://t.co/BpWHI3pqn5",2019-08-02 13:31:00,Twitter Web App,,,,True,,1.157221171471016e+18,absent,absent,0,0,0,0,"['UCL', 'FlashbackFriday']",[],['627673190']
291558,1172091175412600834,aMsKfBOX3mB8QkivUJcKCnKMIyyY6DlNcxPHf1DoWJY=,aMsKfBOX3mB8QkivUJcKCnKMIyyY6DlNcxPHf1DoWJY=,aMsKfBOX3mB8QkivUJcKCnKMIyyY6DlNcxPHf1DoWJY=,,,,10,97,2015-05-28,ru,en,"RT @ChampionsLeague: 🇵🇹 Cristiano Ronaldo has now scored 54 career hat-tricks for club &amp; country 🎩

#UCL https://t.co/vzOBDtzGd9",2019-09-12 10:14:00,Twitter Web App,,,,True,,1.171791413639598e+18,absent,absent,0,0,0,0,['UCL'],[],['627673190']
291560,1168564809392111616,aMsKfBOX3mB8QkivUJcKCnKMIyyY6DlNcxPHf1DoWJY=,aMsKfBOX3mB8QkivUJcKCnKMIyyY6DlNcxPHf1DoWJY=,aMsKfBOX3mB8QkivUJcKCnKMIyyY6DlNcxPHf1DoWJY=,,,,10,97,2015-05-28,ru,en,"RT @ChampionsLeague: 🔴⚪️🔴 Jan Oblak in sensational form against Leverkusen in 2017 🙌

#UCL | #MondayMotivation | @Atleti https://t.co/E5RgS…",2019-09-02 16:42:00,Twitter Web App,,,,True,,1.168539700308693e+18,absent,absent,0,0,0,0,"['UCL', 'MondayMotivation']",[],"['627673190', '199354750']"
291561,1174009560014696454,aMsKfBOX3mB8QkivUJcKCnKMIyyY6DlNcxPHf1DoWJY=,aMsKfBOX3mB8QkivUJcKCnKMIyyY6DlNcxPHf1DoWJY=,aMsKfBOX3mB8QkivUJcKCnKMIyyY6DlNcxPHf1DoWJY=,,,,10,97,2015-05-28,ru,en,"RT @ChampionsLeague: #UCL opening night is always awesome 😎  

Reply with a GIF to show how excited you are! https://t.co/20U0jIqC2V",2019-09-17 17:17:00,Twitter Web App,,,,True,,1.1739651408883016e+18,absent,absent,0,0,0,0,['UCL'],[],['627673190']
291562,1204794581268750338,aMsKfBOX3mB8QkivUJcKCnKMIyyY6DlNcxPHf1DoWJY=,aMsKfBOX3mB8QkivUJcKCnKMIyyY6DlNcxPHf1DoWJY=,aMsKfBOX3mB8QkivUJcKCnKMIyyY6DlNcxPHf1DoWJY=,,,,10,97,2015-05-28,ru,en,RT @ChampionsLeague: 🤷‍♂️ @cristiano gives the cameraman something he didn't expect... 🤣 https://t.co/WtBZzhfHo0,2019-12-11 16:06:00,Twitter Web App,,,,True,,1.204735720524583e+18,absent,absent,0,0,0,0,[],[],"['627673190', '155659213']"
291565,1198617062261903360,aMsKfBOX3mB8QkivUJcKCnKMIyyY6DlNcxPHf1DoWJY=,aMsKfBOX3mB8QkivUJcKCnKMIyyY6DlNcxPHf1DoWJY=,aMsKfBOX3mB8QkivUJcKCnKMIyyY6DlNcxPHf1DoWJY=,,,,10,97,2015-05-28,ru,en,"RT @ChampionsLeague: 🦅 #OTD in 2016, a great Cenk Tosun strike! ⚽️🔥

#UCL | @Besiktas https://t.co/VvAnlyXxNz",2019-11-24 14:59:00,Twitter Web App,,,,True,,1.1983529498791567e+18,absent,absent,0,0,0,0,"['OTD', 'UCL']",[],"['627673190', '259758878']"
291592,1200054236870041600,td3FG0BpqnWXtdmvtnUUeQnFgSuZmxnwGJygla7PXzE=,td3FG0BpqnWXtdmvtnUUeQnFgSuZmxnwGJygla7PXzE=,td3FG0BpqnWXtdmvtnUUeQnFgSuZmxnwGJygla7PXzE=,,"If you wish to be loved, love!",,1,29,2019-09-23,ru,en,"RT @MarkRuffalo: Thank you, Japan. Your letters and gifts were so sweet and kind and supportive. Thank you 💚 https://t.co/OQ21quLsbB",2019-11-28 14:10:00,Twitter Web App,,,,True,,1.199348562137473e+18,absent,absent,0,0,0,0,[],[],['47285504']
291600,1175085127577276416,C4Xutc5KeeWreABKDLvn4kdu7mknoU9HdMSGPZwxgoE=,C4Xutc5KeeWreABKDLvn4kdu7mknoU9HdMSGPZwxgoE=,C4Xutc5KeeWreABKDLvn4kdu7mknoU9HdMSGPZwxgoE=,Нидерланды,"Люблю цветы, литературу и жизнь!!!",,0,4,2019-09-19,en,en,RT @rihanna: bored as money... @fentyofficial https://t.co/0DMPfyGAaU,2019-09-20 16:31:00,Twitter Web App,,,,True,,1.174529017837314e+18,absent,absent,0,0,0,0,[],[],"['79293791', '1113788945018519552']"
291605,802553009293103104,ckwfhzYYDgvysAwS3FjSb9si1zrfXzk3Gj1ClhQLGc=,ckwfhzYYDgvysAwS3FjSb9si1zrfXzk3Gj1ClhQLGc=,ckwfhzYYDgvysAwS3FjSb9si1zrfXzk3Gj1ClhQLGc=,,,,23,87,2016-05-01,ru,en,RT @FranceVitrail: Last preparation for the two 9m Dia. stained glass domes. Golden leaf details in progress by… https://t.co/YCLBTf2E8H,2016-11-26 16:42:00,Twitter for iPhone,,,,True,,8.01896283619414e+17,absent,absent,0,0,0,0,[],['https://www.instagram.com/p/BNNSEwYAG6i/'],['3131230065']
291608,1182678135780921345,IsotCCgD6mC3scyfEyElz0ikQomTNk3w7iWdRoAiU=,IsotCCgD6mC3scyfEyElz0ikQomTNk3w7iWdRoAiU=,IsotCCgD6mC3scyfEyElz0ikQomTNk3w7iWdRoAiU=,,World belongs to the patient,,1,11,2019-10-11,ru,en,RT @rihanna: be first to get some of these pieces from our #savageXFentyshow at https://t.co/GIq2RIHi0R exclusively on preorder @savagexfen…,2019-10-11 15:23:00,Twitter Web App,,,,True,,1.1759993478188114e+18,absent,absent,0,0,0,0,['savageXFentyshow'],['http://savageX.com'],['79293791']
291615,1202993653112868865,td3FG0BpqnWXtdmvtnUUeQnFgSuZmxnwGJygla7PXzE=,td3FG0BpqnWXtdmvtnUUeQnFgSuZmxnwGJygla7PXzE=,td3FG0BpqnWXtdmvtnUUeQnFgSuZmxnwGJygla7PXzE=,,"If you wish to be loved, love!",,1,29,2019-09-23,ru,en,RT @MarkRuffalo: ICYMI: I’m proud to endorse @BernieSanders for the 2020 Presidental Election 🗳 https://t.co/CFNopxuDTx,2019-12-06 16:50:00,Twitter Web App,,,,True,,1.202955237146923e+18,absent,absent,0,0,0,0,[],[],"['47285504', '216776631']"
291617,1108987986480414722,bh75qoMc3tPjt0v3nhHS+zYKt947PZtCzG2JpRMCZmk=,bh75qoMc3tPjt0v3nhHS+zYKt947PZtCzG2JpRMCZmk=,bh75qoMc3tPjt0v3nhHS+zYKt947PZtCzG2JpRMCZmk=,,,,4,65,2017-01-13,ru,en,RT @rihanna: #TROPHYWIFE Body Lava out now @fentybeauty https://t.co/qw885ko2Vs https://t.co/M5cAJLZrOt,2019-03-22 07:05:00,Twitter Web Client,,,,True,,1.108747916368216e+18,absent,absent,0,0,0,0,['TROPHYWIFE'],['http://ri-hanna.io/fentybeauty'],"['79293791', '704881118000971777']"
291618,1185570750952103936,IsotCCgD6mC3scyfEyElz0ikQomTNk3w7iWdRoAiU=,IsotCCgD6mC3scyfEyElz0ikQomTNk3w7iWdRoAiU=,IsotCCgD6mC3scyfEyElz0ikQomTNk3w7iWdRoAiU=,,World belongs to the patient,,1,11,2019-10-11,ru,en,RT @rihanna: thank you @PericoPrincess and @russdiemon for my new fav song #BestOnEarth https://t.co/PhTMgEP4Ek,2019-10-19 14:57:00,Twitter Web App,,,,True,,1.1853601365979587e+18,absent,absent,0,0,0,0,['BestOnEarth'],[],"['79293791', '111778260', '235833507']"
291622,1199002094663020544,td3FG0BpqnWXtdmvtnUUeQnFgSuZmxnwGJygla7PXzE=,td3FG0BpqnWXtdmvtnUUeQnFgSuZmxnwGJygla7PXzE=,td3FG0BpqnWXtdmvtnUUeQnFgSuZmxnwGJygla7PXzE=,,"If you wish to be loved, love!",,1,29,2019-09-23,ru,en,RT @MarkRuffalo: Thank you to the fans at #TokyoComicCon! You were all so kind and generous. I was laying in a garden of gifts 💚 https://t.…,2019-11-25 16:29:00,Twitter Web App,,,,True,,1.1987209128011162e+18,absent,absent,0,0,0,0,['TokyoComicCon'],[],['47285504']
291626,1193169194768048129,A+CkaKFBnbhWbjRAh7RZ5w+pjns8b1KXCDWIJMyBzq4=,A+CkaKFBnbhWbjRAh7RZ5w+pjns8b1KXCDWIJMyBzq4=,A+CkaKFBnbhWbjRAh7RZ5w+pjns8b1KXCDWIJMyBzq4=,,,,2,54,2018-09-26,ru,en,RT @Estrella_Fuego: I’m tired of retrograde. It’s only been about a week. And hunty. https://t.co/t8uObVEChX,2019-11-09 14:11:00,Twitter Web App,,,,True,,1.1920854215320986e+18,absent,absent,0,0,0,0,[],[],['162882000']
291629,1175085011160182784,C4Xutc5KeeWreABKDLvn4kdu7mknoU9HdMSGPZwxgoE=,C4Xutc5KeeWreABKDLvn4kdu7mknoU9HdMSGPZwxgoE=,C4Xutc5KeeWreABKDLvn4kdu7mknoU9HdMSGPZwxgoE=,Нидерланды,"Люблю цветы, литературу и жизнь!!!",,0,4,2019-09-19,en,en,RT @rihanna: me after @savagexfenty show... watch now on @PrimeVideo https://t.co/R02C55DeDG https://t.co/h6x8tqvqwX,2019-09-20 16:31:00,Twitter Web App,,,,True,,1.1750652075901133e+18,absent,absent,0,0,0,0,[],['http://ri-hanna.io/savagexprime'],"['79293791', '927594927298551808', '17220817']"
291642,1204427825345912832,Bj8rurZklsilTa2fv8Xo16CyF7nYHi+PQeboQeGds=,Bj8rurZklsilTa2fv8Xo16CyF7nYHi+PQeboQeGds=,Bj8rurZklsilTa2fv8Xo16CyF7nYHi+PQeboQeGds=,,"Люби жизнь, и жизнь тоже полюбит тебя. Люби людей, и люди ответят тебе любовью.",,1,23,2019-09-23,ru,en,"RT @rihanna: ghetto grinch.

#ThisShitIsHeavy ....I teamed up with @TheHaasBrothers to create this stand inspired by my tatted hands to hol…",2019-12-10 15:49:00,Twitter Web App,,,,True,,1.204114028475216e+18,absent,absent,0,0,0,0,['ThisShitIsHeavy'],[],"['79293791', '1300478276']"
291664,1181249845316771840,Bj8rurZklsilTa2fv8Xo16CyF7nYHi+PQeboQeGds=,Bj8rurZklsilTa2fv8Xo16CyF7nYHi+PQeboQeGds=,Bj8rurZklsilTa2fv8Xo16CyF7nYHi+PQeboQeGds=,,"Люби жизнь, и жизнь тоже полюбит тебя. Люби людей, и люди ответят тебе любовью.",,1,23,2019-09-23,ru,en,RT @rihanna: Over 5 years in the making... happy to finally share this collection of incredible memories. Thanks to all of the photographer…,2019-10-07 16:48:00,Twitter Web Client,,,,True,,1.181222554557485e+18,absent,absent,0,0,0,0,[],[],['79293791']
291705,1151147922924482560,P6HhyiS2X3EhPybsbtR2Bdfmy9sSod4pdJwRwKFeI=,P6HhyiS2X3EhPybsbtR2Bdfmy9sSod4pdJwRwKFeI=,P6HhyiS2X3EhPybsbtR2Bdfmy9sSod4pdJwRwKFeI=,,,,7,45,2018-09-26,ru,en,RT @RussianMemesLtd: Things I'll regret https://t.co/vJL9H49adg,2019-07-16 15:13:00,Twitter Web Client,,,,True,,1.1507266567321272e+18,absent,absent,0,0,0,0,[],[],['1009054861332238336']
291715,860477336009003008,C1CUao6aeZyM2CJftrTTpaMhvvwF7YIXe5NoB2CJ7s=,C1CUao6aeZyM2CJftrTTpaMhvvwF7YIXe5NoB2CJ7s=,C1CUao6aeZyM2CJftrTTpaMhvvwF7YIXe5NoB2CJ7s=,"Москва, Россия",,,383,392,2015-11-28,ru,en,"RT @ValLisitsa: Ukrainian news agency report, with a smile:""Nothing unusual. Just feeding pigeons in Lwów.""
Nothing unusual. Just being Naz…",2017-05-05 12:52:00,Twitter Web Client,,,8.463350520279572e+17,True,,8.466276193826611e+17,absent,absent,0,0,0,0,[],[],['165610510']
291878,1054643778647191552,912599581820637184,Expo 2025 Russia,expo2025russia,,The official page of the Russian bid for Expo 2025,https://t.co/SLKSvL0qEF,40938,9,2017-09-26,ru,en,"RT @bieparis: Just one month to go! On 23 November, during the 164th General Assembly, Member States of the BIE will elect one of three can…",2018-10-23 08:00:00,Twitter for iPhone,,,,True,,1.0546435852142674e+18,absent,absent,0,0,0,0,[],[],['255542149']
291879,1055382620132044800,912599581820637184,Expo 2025 Russia,expo2025russia,,The official page of the Russian bid for Expo 2025,https://t.co/SLKSvL0qEF,40938,9,2017-09-26,ru,en,"RT @bieparis: With less than a month until the election of the #Expo2025 host country, Russia is today hosting a theme symposium on the top…",2018-10-25 08:56:00,Twitter for iPhone,,,,True,,1.0553825174890414e+18,absent,absent,0,0,0,0,['Expo2025'],[],['255542149']
291897,842343683827597313,ckwfhzYYDgvysAwS3FjSb9si1zrfXzk3Gj1ClhQLGc=,ckwfhzYYDgvysAwS3FjSb9si1zrfXzk3Gj1ClhQLGc=,ckwfhzYYDgvysAwS3FjSb9si1zrfXzk3Gj1ClhQLGc=,,,,23,87,2016-05-01,ru,en,"RT @Estrella51Ahora: ""Until one has loved an animal, a part of one's soul remains unawakened.""🌻💕 https://t.co/W0lae5hINL",2017-03-16 11:55:00,Twitter for iPhone,,,,True,,8.420353200990986e+17,absent,absent,0,0,0,0,[],[],['2575641482']
291915,1163042789661298688,aMsKfBOX3mB8QkivUJcKCnKMIyyY6DlNcxPHf1DoWJY=,aMsKfBOX3mB8QkivUJcKCnKMIyyY6DlNcxPHf1DoWJY=,aMsKfBOX3mB8QkivUJcKCnKMIyyY6DlNcxPHf1DoWJY=,,,,10,97,2015-05-28,ru,en,"RT @FCBarcelona: 🎂 Happy Birthday, @ThierryHenry! 🎁 https://t.co/i7pNidQcXf",2019-08-18 10:59:00,Twitter Web App,,,,True,,1.162680938087768e+18,absent,absent,0,0,0,0,[],[],"['96951800', '2541999628']"
291916,1126090886088208385,P6HhyiS2X3EhPybsbtR2Bdfmy9sSod4pdJwRwKFeI=,P6HhyiS2X3EhPybsbtR2Bdfmy9sSod4pdJwRwKFeI=,P6HhyiS2X3EhPybsbtR2Bdfmy9sSod4pdJwRwKFeI=,,,,7,45,2018-09-26,ru,en,RT @tasty: Sangria ice pops because why not? https://t.co/EdwCmRrKmD,2019-05-08 11:46:00,Twitter Web Client,,,,True,,1.1253847718891356e+18,absent,absent,0,0,0,0,[],[],['4020532937']
291921,1142124192395141121,aMsKfBOX3mB8QkivUJcKCnKMIyyY6DlNcxPHf1DoWJY=,aMsKfBOX3mB8QkivUJcKCnKMIyyY6DlNcxPHf1DoWJY=,aMsKfBOX3mB8QkivUJcKCnKMIyyY6DlNcxPHf1DoWJY=,,,,10,97,2015-05-28,ru,en,"RT @FCBarcelona: 😎 This summer ...
🏆 Joan Gamper Trophy

🔝⚽ Can you remember some of our goals against them? https://t.co/MyzV7wdoO5",2019-06-21 17:36:00,Twitter Web Client,,,,True,,1.1420552509851771e+18,absent,absent,0,0,0,0,[],[],['96951800']
291929,1158740889063215105,aMsKfBOX3mB8QkivUJcKCnKMIyyY6DlNcxPHf1DoWJY=,aMsKfBOX3mB8QkivUJcKCnKMIyyY6DlNcxPHf1DoWJY=,aMsKfBOX3mB8QkivUJcKCnKMIyyY6DlNcxPHf1DoWJY=,,,,10,97,2015-05-28,ru,en,RT @FCBarcelona: We’re on the ground in Miami! 🛬🇺🇸 https://t.co/natE9rZCA8,2019-08-06 14:05:00,Twitter Web App,,,,True,,1.1585350238988984e+18,absent,absent,0,0,0,0,[],[],['96951800']
291935,1158378055171284992,aMsKfBOX3mB8QkivUJcKCnKMIyyY6DlNcxPHf1DoWJY=,aMsKfBOX3mB8QkivUJcKCnKMIyyY6DlNcxPHf1DoWJY=,aMsKfBOX3mB8QkivUJcKCnKMIyyY6DlNcxPHf1DoWJY=,,,,10,97,2015-05-28,ru,en,"RT @FCBarcelona: #Messi, the captain speaks 🔵🔴 https://t.co/bl8vYbfEpj",2019-08-05 14:03:00,Twitter Web App,,,,True,,1.1580710352180716e+18,absent,absent,0,0,0,0,['Messi'],[],['96951800']
291936,1170356828431101952,aMsKfBOX3mB8QkivUJcKCnKMIyyY6DlNcxPHf1DoWJY=,aMsKfBOX3mB8QkivUJcKCnKMIyyY6DlNcxPHf1DoWJY=,aMsKfBOX3mB8QkivUJcKCnKMIyyY6DlNcxPHf1DoWJY=,,,,10,97,2015-05-28,ru,en,RT @FCBarcelona: LEGEND 💙❤ https://t.co/ZY7qGvOjcF,2019-09-07 15:23:00,Twitter Web App,,,,True,,1.170254097150296e+18,absent,absent,0,0,0,0,[],[],['96951800']
291939,1140633959904227328,aMsKfBOX3mB8QkivUJcKCnKMIyyY6DlNcxPHf1DoWJY=,aMsKfBOX3mB8QkivUJcKCnKMIyyY6DlNcxPHf1DoWJY=,aMsKfBOX3mB8QkivUJcKCnKMIyyY6DlNcxPHf1DoWJY=,,,,10,97,2015-05-28,ru,en,"RT @FCBarcelona: 🎂 Happy Birthday, @clement_lenglet! 🎁 https://t.co/GY1XbilaCC",2019-06-17 14:55:00,Twitter Web Client,,,,True,,1.1405448464212132e+18,absent,absent,0,0,0,0,[],[],"['96951800', '815827754']"
291940,1176474411978952706,aMsKfBOX3mB8QkivUJcKCnKMIyyY6DlNcxPHf1DoWJY=,aMsKfBOX3mB8QkivUJcKCnKMIyyY6DlNcxPHf1DoWJY=,aMsKfBOX3mB8QkivUJcKCnKMIyyY6DlNcxPHf1DoWJY=,,,,10,97,2015-05-28,ru,en,"RT @FCBarcelona: If you add up ALL of #Messi’s moments of pure genius, you get #TheBest award. https://t.co/lKkJEpXr5X",2019-09-24 12:32:00,Twitter Web App,,,,True,,1.1762853904807854e+18,absent,absent,0,0,0,0,"['Messi', 'TheBest']",[],['96951800']
291953,1146376968927109120,aMsKfBOX3mB8QkivUJcKCnKMIyyY6DlNcxPHf1DoWJY=,aMsKfBOX3mB8QkivUJcKCnKMIyyY6DlNcxPHf1DoWJY=,aMsKfBOX3mB8QkivUJcKCnKMIyyY6DlNcxPHf1DoWJY=,,,,10,97,2015-05-28,ru,en,RT @FCBarcelona: Good luck @JasperCillessen 🍀 https://t.co/sRFMM1JPmt,2019-07-03 11:15:00,Twitter Web Client,,,,True,,1.1439673939512115e+18,absent,absent,0,0,0,0,[],[],"['96951800', '767699788187967488']"
291956,816394815696936960,ckwfhzYYDgvysAwS3FjSb9si1zrfXzk3Gj1ClhQLGc=,ckwfhzYYDgvysAwS3FjSb9si1zrfXzk3Gj1ClhQLGc=,ckwfhzYYDgvysAwS3FjSb9si1zrfXzk3Gj1ClhQLGc=,,,,23,87,2016-05-01,ru,en,RT @giftspirational: https://t.co/ppLZ3rif9N ART Deco Fireplace Screen #Deals #aRTdeco #fireplacescreens  #RT  #love #giftspiration https:/…,2017-01-03 21:24:00,Twitter for iPhone,,,,True,,8.163665251332342e+17,absent,absent,0,0,0,0,"['Deals', 'aRTdeco', 'fireplacescreens', 'RT', 'love', 'giftspiration']",['http://dld.bz/farZF'],['4773836600']
