,tweetid,userid,user_display_name,user_screen_name,user_reported_location,user_profile_description,user_profile_url,follower_count,following_count,account_creation_date,account_language,tweet_language,tweet_text,tweet_time,tweet_client_name,in_reply_to_userid,in_reply_to_tweetid,quoted_tweet_tweetid,is_retweet,retweet_userid,retweet_tweetid,latitude,longitude,quote_count,reply_count,like_count,retweet_count,hashtags,urls,user_mentions
93167,991912986179702785,d5lqhAVN9HE4LFvWGiRikFgB6CLHvcbdUCXXcHh6s=,d5lqhAVN9HE4LFvWGiRikFgB6CLHvcbdUCXXcHh6s=,d5lqhAVN9HE4LFvWGiRikFgB6CLHvcbdUCXXcHh6s=,"Москва, Россия",Если вы оказались по разные стороны построенных кем-то баррикад - сносите нафиг эти баррикады!,,350,480,2015-11-25,ru,ru,СМИ: В американском городе Норт-Хейвен прогремел взрыв https://t.co/TmyupjnPO1,2018-05-03 05:30,Twitter Web Client,,,,False,,,absent,absent,0,0,0,0,[],[],[]
194791,887346249384341506,0mZSXC45CL+N2vZJlNwHAqm0PA41TrzS6oyfA6rXKgg=,0mZSXC45CL+N2vZJlNwHAqm0PA41TrzS6oyfA6rXKgg=,0mZSXC45CL+N2vZJlNwHAqm0PA41TrzS6oyfA6rXKgg=,Россия,"Каждый из нас бывает дураком по крайней мере пять минут в день; мудрость заключается в том, чтобы не превысить лимит #взаимный",https://t.co/VeUJxwA8X7,249,162,2015-10-21,ru,ru,Режиссер «Района №9» анонсировал продолжение https://t.co/ZEFZshZWuk https://t.co/a0Zkvc5ur4,2017-07-18 16:20,dlvr.it,,,,False,,,absent,absent,0,0,0,0,[],['http://dlvr.it/PWV5YS'],[]
142131,975648091821887488,IM4XZlbv4b0aPsfgJnD61OxLaPwWtWu42XEHGIhuQM=,IM4XZlbv4b0aPsfgJnD61OxLaPwWtWu42XEHGIhuQM=,IM4XZlbv4b0aPsfgJnD61OxLaPwWtWu42XEHGIhuQM=,"Воронежская область, Россия",,https://t.co/geBqcKRvmY,49,33,2016-09-08,ru,ru,Москва ответила Лондону на заявление об альтернативе российскому газу https://t.co/B3C2WPzpuJ https://t.co/jbIJTpoCot,2018-03-19 08:20,dlvr.it,,,,False,,,absent,absent,0,0,0,0,[],['http://dlvr.it/QLYYVD'],[]
125876,806049951373373440,5AblBblW5s51ONJTs3tfi7jqPjqDoilNyMqdLqI6EI=,5AblBblW5s51ONJTs3tfi7jqPjqDoilNyMqdLqI6EI=,5AblBblW5s51ONJTs3tfi7jqPjqDoilNyMqdLqI6EI=,"Воронеж, Воронежская область",Ограниченные умы видят ограниченность только в других,https://t.co/b3ZoxTvWFU,316,313,2015-10-21,ru,ru,Финляндии пообещали полмиллиона россиян на Новый год https://t.co/Cd7JZlvehx https://t.co/3Zz8Ko9nfd,2016-12-06 08:17,dlvr.it,,,,False,,,absent,absent,0,0,0,0,[],['http://dlvr.it/Mq6pTR'],[]
252393,683989569633517569,5AblBblW5s51ONJTs3tfi7jqPjqDoilNyMqdLqI6EI=,5AblBblW5s51ONJTs3tfi7jqPjqDoilNyMqdLqI6EI=,5AblBblW5s51ONJTs3tfi7jqPjqDoilNyMqdLqI6EI=,"Воронеж, Воронежская область",Ограниченные умы видят ограниченность только в других,https://t.co/b3ZoxTvWFU,316,313,2015-10-21,ru,ru,СМИ узнали об отсутствии у «Динамо» предложений по трансферу Кокорина https://t.co/ZKuNelxbz6 https://t.co/NyKzi4k49K,2016-01-04 12:33,dlvr.it,,,,False,,,absent,absent,0,0,0,0,[],['http://dlvr.it/D9yfW7'],[]
184952,1107885663129489408,801547011807989766,СССР,USSR_Is_We,"Москва, Россия",Ностальгия,,50634,22288,2016-11-23,ru,ru,Детские ясли в Свердловском районе. Блокада Ленинграда. 1942 год https://t.co/bIA6PKPlz6,2019-03-19 06:05,TweetDeck,,,,False,,,absent,absent,0,0,36,19,[],[],[]
99111,707960042541096960,xqKvgQKx5I02KDXEQg8nit8orRhowMz21QMFdhBc5c=,xqKvgQKx5I02KDXEQg8nit8orRhowMz21QMFdhBc5c=,xqKvgQKx5I02KDXEQg8nit8orRhowMz21QMFdhBc5c=,Россия,"Чудеса случаются, когда ты рискуешь всем ради мечты, которую кроме тебя не видит никто. Нужно просто верить.",,574,367,2015-10-21,ru,ru,Беззубый кот воспел на манер Бродского прелести жизни в панельном доме https://t.co/CLqfQ7Y7f8 https://t.co/Raeom1v7ZJ,2016-03-10 16:03,dlvr.it,,,,False,,,absent,absent,0,0,0,0,[],['http://dlvr.it/KlFTCX'],[]
155950,866232867613024256,04d3wBBXUI6yhaNgbVgdTp89adcOGgq2nsgKJkJrU=,04d3wBBXUI6yhaNgbVgdTp89adcOGgq2nsgKJkJrU=,04d3wBBXUI6yhaNgbVgdTp89adcOGgq2nsgKJkJrU=,,Стихи современных поэтов.,,4560,0,2016-12-16,ru,und,https://t.co/s3zTiJbY8t,2017-05-21 10:03,get-tweets.info6,,,,False,,,absent,absent,0,0,25,0,[],[],[]
280505,838404542999887873,0mZSXC45CL+N2vZJlNwHAqm0PA41TrzS6oyfA6rXKgg=,0mZSXC45CL+N2vZJlNwHAqm0PA41TrzS6oyfA6rXKgg=,0mZSXC45CL+N2vZJlNwHAqm0PA41TrzS6oyfA6rXKgg=,Россия,"Каждый из нас бывает дураком по крайней мере пять минут в день; мудрость заключается в том, чтобы не превысить лимит #взаимный",https://t.co/VeUJxwA8X7,249,162,2015-10-21,ru,ru,Нурмагомедов потерял 500 тысяч долларов из-за отмены боя с Фергюсоном https://t.co/9h3SMa6qSC https://t.co/QabQn5bF2G,2017-03-05 15:03,dlvr.it,,,,False,,,absent,absent,0,0,0,0,[],['http://dlvr.it/NXx9Rp'],[]
169364,839853982147309568,4481930897,Людмила Гусева,GusevaLIMGDuma,,Депутат Московской городской Думы,https://t.co/z3MjOuqzYL,30886,2434,2015-12-14,ru,ru,Мэр Москвы Сергей @MosSobyanin ответил на волнующие москвичей вопросы относительно сноса пятиэтажек и расселения жильцов. #СносВтораяОчередь https://t.co/pM62g3pOEp,2017-03-09 15:02,Twitter Web Client,,,8.397928652240527e+17,False,,,absent,absent,0,0,0,0,['СносВтораяОчередь'],['https://twitter.com/MosSobyanin/status/839792865224052736'],['2726425412']
291924,737306136437788672,712983454296707072,Ирина Сафронова,SafronIra,"Москва, Россия",Немного о мире и много о себе,,11074,11073,2016-03-24,ru,ru,RT @ComradZampolit: В этот день в 1220 г родился святой благоверный князь Александр Невский https://t.co/VAzRnO73qb,2016-05-30 15:34,Twitter Web Client,,,,True,,7.371684342790267e+17,absent,absent,0,0,0,0,[],[],['1240007161']
255751,685726207401439232,3305576818,Я тебя хочу [18+],irealywantu,,,,153445,26,2015-06-01,ru,ru,"В отчаяние впадает моя светлость, когда фигура княжеская из-за яств, маменькой приготовленных, в сарафаны расшитые не помещается.",2016-01-09 07:34,get-tweets.info5,,,,False,,,absent,absent,0,0,81,44,[],[],[]
170707,1161229240240656384,1Ukf7ZgzBV94ckrs8ARYzAIb+fZQoeXqeldXdJnAiM=,1Ukf7ZgzBV94ckrs8ARYzAIb+fZQoeXqeldXdJnAiM=,1Ukf7ZgzBV94ckrs8ARYzAIb+fZQoeXqeldXdJnAiM=,"Донецк, Украина",отдохну в гробу,,7,4,2019-01-30,ru,ru,"Плачу от переутомления, это норм?",2019-08-13 10:53,Twitter for Android,,,,False,,,absent,absent,0,1,1,0,[],[],[]
98795,695376319102603269,xqKvgQKx5I02KDXEQg8nit8orRhowMz21QMFdhBc5c=,xqKvgQKx5I02KDXEQg8nit8orRhowMz21QMFdhBc5c=,xqKvgQKx5I02KDXEQg8nit8orRhowMz21QMFdhBc5c=,Россия,"Чудеса случаются, когда ты рискуешь всем ради мечты, которую кроме тебя не видит никто. Нужно просто верить.",,574,367,2015-10-21,ru,ru,Белый дом предложил обложить нефтяников налогом в 10 долларов за баррель https://t.co/dpG0bwBIyn https://t.co/rps8foBAO8,2016-02-04 22:40,dlvr.it,,,,False,,,absent,absent,0,0,0,0,[],['http://dlvr.it/KQJ6D9'],[]
137069,776471672702529536,4218459574,РосОпрос,Ros_Opros,,ВЦИОМ в подполье. Независимо изучаем общественное мнение,,75015,75010,2015-11-18,ru,ru,"#РосОпрос: ""Доверяете ли Вы иностранным наблюдателям, которые будут присутствовать на выборах в Госдуму РФ?"" #опрос",2016-09-15 17:24,Twitter Web Client,,,,False,,,absent,absent,4,16,11,36,"['РосОпрос', 'опрос']",[],[]
292424,1010508218504753152,3176135580,Бабский список дел,twihussy,,"Перечитывать список много раз, ужасаться, как много еще нужно сделать. По вопросам сотрудничества twittershop@yandex.ru",,834415,27,2015-04-26,ru,ru,"RT @SamantaDarko: Зачем бывший после расставания напоминает о себе?

Кто-то хоть раз, но встречался с тем, что бывший неожиданно появляется…",2018-06-23 13:01,Hootsuite,,,,True,,1.0104838895702876e+18,absent,absent,0,0,0,0,[],[],['116021045']
196269,1121042371544866821,3176135580,Бабский список дел,twihussy,,"Перечитывать список много раз, ужасаться, как много еще нужно сделать. По вопросам сотрудничества twittershop@yandex.ru",,834415,27,2015-04-26,ru,ru,"Ждать, пока он наиграется в свои игры и вспомнит о тебе",2019-04-24 13:25,Hootsuite Inc.,,,,False,,,absent,absent,4,0,96,10,[],[],[]
37675,799499524670689280,xqKvgQKx5I02KDXEQg8nit8orRhowMz21QMFdhBc5c=,xqKvgQKx5I02KDXEQg8nit8orRhowMz21QMFdhBc5c=,xqKvgQKx5I02KDXEQg8nit8orRhowMz21QMFdhBc5c=,Россия,"Чудеса случаются, когда ты рискуешь всем ради мечты, которую кроме тебя не видит никто. Нужно просто верить.",,574,367,2015-10-21,ru,ru,Молодежная сборная России завершила поражением хоккейную Суперсерию в Канаде https://t.co/ENYyTiwsts https://t.co/2hl37ORmm4,2016-11-18 06:28,dlvr.it,,,,False,,,absent,absent,0,0,0,0,[],['http://dlvr.it/MhMbPQ'],[]
229081,827760122696851457,xqKvgQKx5I02KDXEQg8nit8orRhowMz21QMFdhBc5c=,xqKvgQKx5I02KDXEQg8nit8orRhowMz21QMFdhBc5c=,xqKvgQKx5I02KDXEQg8nit8orRhowMz21QMFdhBc5c=,Россия,"Чудеса случаются, когда ты рискуешь всем ради мечты, которую кроме тебя не видит никто. Нужно просто верить.",,574,367,2015-10-21,ru,bg,Российский бизнесмен подал в суд на BuzzFeed из-за компромата на Трампа https://t.co/YXoHKGzItt https://t.co/5wD4zrJXHR,2017-02-04 06:06,dlvr.it,,,,False,,,absent,absent,0,0,0,0,[],['http://dlvr.it/NHPsV9'],[]
14256,805355727997038592,779618853097791488,Ali ▲ TOP,alihundred,,"Не ищи, а выбирай! 🔝",https://t.co/tXsaOpNnbe,56970,1,2016-09-24,ru,ru,"Черная губная помада  
  
https://t.co/Ka4TG9H2J4 - 103₽ https://t.co/12NM8uTi36",2016-12-04 10:19,get-tweets.info3,,,,False,,,absent,absent,0,2,117,7,[],['http://ali.pub/8txmo'],[]
299370,761088829587533824,R2VszeqKyGgGD7FVxBRB3ZGxQmshFK1fumhf3QoYKE=,R2VszeqKyGgGD7FVxBRB3ZGxQmshFK1fumhf3QoYKE=,R2VszeqKyGgGD7FVxBRB3ZGxQmshFK1fumhf3QoYKE=,"Воронежская область, Россия","Оптимист вовсе не тот, кто никогда не страдал, а тот кто пережил отчаяние и победил его #взаимно",https://t.co/mffaLVmatc,806,824,2015-10-06,ru,ru,"RT @Vedomosti: Из «Вымпелкома» уходит вице-президент по маркетингу – «Коммерсантъ»
https://t.co/U09td3Pu5v",2016-08-04 06:38,Twitter Web Client,,,,True,,7.610881617200497e+17,absent,absent,0,0,0,0,[],['http://vedomosti.ru/business/news/2016/08/04/651705-vimpelkoma-marketingu'],['20536910']
32746,836209421638381568,798068429609664512,Вячеслав Володин,VolodinOfficial,"Москва, Россия",Официальный аккаунт поддержки Председателя Государственной Думы Федерального Собрания Российской Федерации Вячеслава Викторовича Володина,https://t.co/wLKxQRXDtX,10545,3193,2016-11-14,ru,ru,Валентина Матвиенко и Вячеслав Володин подготовят 137-ю Ассамблею МПС в Петербурге https://t.co/3vpJqfBfCy https://t.co/IlJnVGFD0b,2017-02-27 13:40,Twitter Web Client,,,,False,,,absent,absent,1,1,26,11,[],['https://www.pnp.ru/politics/2017/02/27/valentina-matvienko-i-vyacheslav-volodin-podgotovyat-137-yu-assambleyu-mps-v-peterburge.html'],[]
13594,1184759618284720128,baOL4ASwY4eGRhzRMm24YdQIDSbIJSJh+HqC8wKpz8=,baOL4ASwY4eGRhzRMm24YdQIDSbIJSJh+HqC8wKpz8=,baOL4ASwY4eGRhzRMm24YdQIDSbIJSJh+HqC8wKpz8=,,"ZBS - мотивационные плакаты на каждый день!

Подписывайтесь!",,89,1,2019-09-05,ru,ru,"Сколько людей, столько и мнений. Но фильм «Джокер» посмотреть стоит. #джокер #хоакинфеникс https://t.co/eYmvpiTjvg",2019-10-17 09:14,Twitter Web App,,,,False,,,absent,absent,0,0,1,0,"['джокер', 'хоакинфеникс']",[],[]
237725,764872250713518082,0mZSXC45CL+N2vZJlNwHAqm0PA41TrzS6oyfA6rXKgg=,0mZSXC45CL+N2vZJlNwHAqm0PA41TrzS6oyfA6rXKgg=,0mZSXC45CL+N2vZJlNwHAqm0PA41TrzS6oyfA6rXKgg=,Россия,"Каждый из нас бывает дураком по крайней мере пять минут в день; мудрость заключается в том, чтобы не превысить лимит #взаимный",https://t.co/VeUJxwA8X7,249,162,2015-10-21,ru,ru,МИД рассказал о реакции Москвы на разрушение советских мемориалов в Польше https://t.co/yeH8DrRK9h https://t.co/pkOVt5oKAb,2016-08-14 17:12,dlvr.it,,,,False,,,absent,absent,0,0,0,0,[],['http://dlvr.it/M2DKyn'],[]
265355,820219961914200066,xqKvgQKx5I02KDXEQg8nit8orRhowMz21QMFdhBc5c=,xqKvgQKx5I02KDXEQg8nit8orRhowMz21QMFdhBc5c=,xqKvgQKx5I02KDXEQg8nit8orRhowMz21QMFdhBc5c=,Россия,"Чудеса случаются, когда ты рискуешь всем ради мечты, которую кроме тебя не видит никто. Нужно просто верить.",,574,367,2015-10-21,ru,ru,Колумнист Washington Post в эфире десятки раз произнес слово «Россия» из-за сбоя https://t.co/XdlT3hxpJS https://t.co/k3SGudgQOV,2017-01-14 10:44,dlvr.it,,,,False,,,absent,absent,0,0,0,0,[],['http://dlvr.it/N6GM2P'],[]
20796,1034424099530067969,MIPOzniIUz+63HLzsymueVRKQ1A3Jca2ZG6gKVU8Sbc=,MIPOzniIUz+63HLzsymueVRKQ1A3Jca2ZG6gKVU8Sbc=,MIPOzniIUz+63HLzsymueVRKQ1A3Jca2ZG6gKVU8Sbc=,,,,0,15,2018-07-26,en,ru,"Плохого виски не бывает. Просто некоторые сорта виски лучше других.
https://t.co/WpeTEkGkWD",2018-08-28 12:54,SEOLIT Publisher,,,,False,,,absent,absent,0,0,0,0,[],['https://vk.com/wall-34298047_170331'],[]
290959,969892227810983940,3176135580,Бабский список дел,twihussy,,"Перечитывать список много раз, ужасаться, как много еще нужно сделать. По вопросам сотрудничества twittershop@yandex.ru",,834415,27,2015-04-26,ru,ru,"RT @lurkmoreeee: 19-летняя модель выставила свою девственность на аукцион.
Среди претендентов был российский политик (1,8€ млн) и голливудс…",2018-03-03 11:08,Hootsuite,,,,True,,9.69861165911298e+17,absent,absent,0,0,0,0,[],[],['2576378263']
132383,818841454063878148,712983454296707072,Ирина Сафронова,SafronIra,"Москва, Россия",Немного о мире и много о себе,,11074,11073,2016-03-24,ru,ru,Число выехавших на новогодние праздники туристов из РФ за рубеж выросло на 10% https://t.co/LH72Kewlwp,2017-01-10 15:26,Twitter Web Client,,,,False,,,absent,absent,0,0,0,0,[],[],[]
181548,811302292628639745,qNbqasczPW6pIKYOE3IXBRc80FU7PQP3IkW3SC2nFdU=,qNbqasczPW6pIKYOE3IXBRc80FU7PQP3IkW3SC2nFdU=,qNbqasczPW6pIKYOE3IXBRc80FU7PQP3IkW3SC2nFdU=,"ТиНАО, Москва, Россия",Актуальные новости нашего района каждый день!,https://t.co/Xv2PWMzINi,392,1124,2016-03-24,ru,ru,"Окружная мини-ярмарка вакансий состоится в среду, 21 декабря, в городском округе #Троицк

#ТиНАО #НоваяМосква #работа #ярмаркавакансий https://t.co/Tc697dfAFQ",2016-12-20 20:08,Twitter Web Client,,,,False,,,absent,absent,0,0,1,1,"['Троицк', 'ТиНАО', 'НоваяМосква', 'работа', 'ярмаркавакансий']",[],[]
